ID,Address,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude
ID954887560,17 The Grange,4,h,2250000.0,4/03/2017,1.0,2.0,720.0,49.0,-37.8753,145.0532
ID433502989,404/101 Bay St,2,u,550000.0,4/02/2016,1.0,1.0,0.0,7.0,-37.8408,144.94
ID225536844,15 Ada St,4,h,1005800.0,17/06/2017,2.0,2.0,502.0,16.0,-37.92985,145.25184
ID845812437,1/39 Neville St,3,h,870000.0,28/08/2016,2.0,1.0,326.0,69.0,-37.9236,145.0545
ID367934943,40 Ironbark Dr,8,h,1150000.0,4/06/2016,4.0,3.0,668.0,54.0,-37.7733,145.1198
ID912301136,1/35 Cromwell Rd,3,h,1400000.0,25/02/2017,2.0,2.0,0.0,14.0,-37.8433,145.0001
ID356150603,1/3 Vine St,3,t,502000.0,4/03/2017,1.0,1.0,220.0,8.0,-37.785,144.8561
ID584531251,22 Ebony Dr,4,h,725000.0,12/08/2017,1.0,2.0,542.0,39.0,-37.68238,145.06432
ID289317444,1/31 Surrey Dr,3,t,705000.0,16/04/2016,2.0,1.0,440.0,24.0,-37.7517,144.8776
ID327585517,31 Chappell Pl,4,h,981000.0,19/08/2017,2.0,2.0,633.0,39.0,-37.7393,144.86338999999995
ID992654739,27 The Avenue,4,h,1751000.0,17/06/2017,3.0,2.0,564.0,69.0,-37.73666,144.87725
ID784968145,34 Fewster Dr,3,h,970000.0,26/08/2017,2.0,2.0,674.0,38.0,-37.8836,145.22805
ID255393777,45 Severn Cr,4,h,936000.0,8/07/2017,2.0,2.0,675.0,39.0,-37.91692000000001,145.25896
ID764463824,21 Bruce St,3,h,1535000.0,28/08/2016,2.0,2.0,572.0,89.0,-37.9148,145.0404
ID980413162,78 Valley Pde,4,h,2725000.0,25/02/2017,3.0,2.0,603.0,12.0,-37.8521,145.0657
ID430233025,43 Molesworth St,4,h,800000.0,8/07/2017,2.0,0.0,1151.0,50.0,-38.11336,145.15035
